,Id,ActivityHour,TotalIntensity,AverageIntensity
13446,5577150313,4/15/2016 10:00:00 AM,8,0.133333
13447,5577150313,4/15/2016 11:00:00 AM,48,0.8
13448,5577150313,4/15/2016 12:00:00 PM,22,0.366667
13449,5577150313,4/15/2016 1:00:00 PM,19,0.316667
13450,5577150313,4/15/2016 2:00:00 PM,39,0.65
13451,5577150313,4/15/2016 3:00:00 PM,71,1.183333
13452,5577150313,4/15/2016 4:00:00 PM,16,0.266667
13453,5577150313,4/15/2016 5:00:00 PM,5,0.083333
13454,5577150313,4/15/2016 6:00:00 PM,54,0.9
13455,5577150313,4/15/2016 7:00:00 PM,92,1.533333
13456,5577150313,4/15/2016 8:00:00 PM,88,1.466667
13457,5577150313,4/15/2016 9:00:00 PM,1,0.016667
13458,5577150313,4/15/2016 10:00:00 PM,4,0.066667
13460,5577150313,4/16/2016 12:00:00 AM,4,0.066667
13461,5577150313,4/16/2016 1:00:00 AM,1,0.016667
13462,5577150313,4/16/2016 2:00:00 AM,3,0.05
13463,5577150313,4/16/2016 3:00:00 AM,1,0.016667
13466,5577150313,4/16/2016 6:00:00 AM,74,1.233333
13468,5577150313,4/16/2016 8:00:00 AM,5,0.083333
13469,5577150313,4/16/2016 9:00:00 AM,1,0.016667
13470,5577150313,4/16/2016 10:00:00 AM,78,1.3
13471,5577150313,4/16/2016 11:00:00 AM,59,0.983333
13472,5577150313,4/16/2016 12:00:00 PM,34,0.566667
13475,5577150313,4/16/2016 3:00:00 PM,26,0.433333
13476,5577150313,4/16/2016 4:00:00 PM,8,0.133333
13477,5577150313,4/16/2016 5:00:00 PM,22,0.366667
13478,5577150313,4/16/2016 6:00:00 PM,54,0.9
13479,5577150313,4/16/2016 7:00:00 PM,23,0.383333
13480,5577150313,4/16/2016 8:00:00 PM,9,0.15
13482,5577150313,4/16/2016 10:00:00 PM,1,0.016667
13484,5577150313,4/17/2016 12:00:00 AM,1,0.016667
13486,5577150313,4/17/2016 2:00:00 AM,3,0.05
13488,5577150313,4/17/2016 4:00:00 AM,1,0.016667
13489,5577150313,4/17/2016 5:00:00 AM,1,0.016667
13490,5577150313,4/17/2016 6:00:00 AM,67,1.116667
13492,5577150313,4/17/2016 8:00:00 AM,23,0.383333
13493,5577150313,4/17/2016 9:00:00 AM,41,0.683333
13494,5577150313,4/17/2016 10:00:00 AM,56,0.933333
13498,5577150313,4/17/2016 2:00:00 PM,37,0.616667
13499,5577150313,4/17/2016 3:00:00 PM,15,0.25
13500,5577150313,4/17/2016 4:00:00 PM,2,0.033333
13501,5577150313,4/17/2016 5:00:00 PM,1,0.016667
13502,5577150313,4/17/2016 6:00:00 PM,35,0.583333
13503,5577150313,4/17/2016 7:00:00 PM,8,0.133333
13504,5577150313,4/17/2016 8:00:00 PM,22,0.366667
13505,5577150313,4/17/2016 9:00:00 PM,56,0.933333
13506,5577150313,4/17/2016 10:00:00 PM,1,0.016667
13513,5577150313,4/18/2016 5:00:00 AM,1,0.016667
13515,5577150313,4/18/2016 7:00:00 AM,12,0.2
13516,5577150313,4/18/2016 8:00:00 AM,4,0.066667
13519,5577150313,4/18/2016 11:00:00 AM,12,0.2
13520,5577150313,4/18/2016 12:00:00 PM,7,0.116667
13521,5577150313,4/18/2016 1:00:00 PM,1,0.016667
13522,5577150313,4/18/2016 2:00:00 PM,21,0.35
13523,5577150313,4/18/2016 3:00:00 PM,13,0.216667
13524,5577150313,4/18/2016 4:00:00 PM,11,0.183333
13525,5577150313,4/18/2016 5:00:00 PM,6,0.1
13526,5577150313,4/18/2016 6:00:00 PM,48,0.8
13527,5577150313,4/18/2016 7:00:00 PM,68,1.133333
13528,5577150313,4/18/2016 8:00:00 PM,16,0.266667
13529,5577150313,4/18/2016 9:00:00 PM,14,0.233333
13531,5577150313,4/18/2016 11:00:00 PM,2,0.033333
13538,5577150313,4/19/2016 6:00:00 AM,3,0.05
13540,5577150313,4/19/2016 8:00:00 AM,65,1.083333
13541,5577150313,4/19/2016 9:00:00 AM,2,0.033333
13542,5577150313,4/19/2016 10:00:00 AM,8,0.133333
13543,5577150313,4/19/2016 11:00:00 AM,5,0.083333
13544,5577150313,4/19/2016 12:00:00 PM,19,0.316667
13545,5577150313,4/19/2016 1:00:00 PM,16,0.266667
13546,5577150313,4/19/2016 2:00:00 PM,81,1.35
13547,5577150313,4/19/2016 3:00:00 PM,21,0.35
13548,5577150313,4/19/2016 4:00:00 PM,20,0.333333
13550,5577150313,4/19/2016 6:00:00 PM,8,0.133333
13551,5577150313,4/19/2016 7:00:00 PM,5,0.083333
13553,5577150313,4/19/2016 9:00:00 PM,5,0.083333
13554,5577150313,4/19/2016 10:00:00 PM,2,0.033333
13555,5577150313,4/19/2016 11:00:00 PM,1,0.016667
13558,5577150313,4/20/2016 2:00:00 AM,1,0.016667
13559,5577150313,4/20/2016 3:00:00 AM,1,0.016667
13560,5577150313,4/20/2016 4:00:00 AM,1,0.016667
13565,5577150313,4/20/2016 9:00:00 AM,46,0.766667
13566,5577150313,4/20/2016 10:00:00 AM,42,0.7
13567,5577150313,4/20/2016 11:00:00 AM,29,0.483333
13568,5577150313,4/20/2016 12:00:00 PM,30,0.5
13569,5577150313,4/20/2016 1:00:00 PM,17,0.283333
13570,5577150313,4/20/2016 2:00:00 PM,12,0.2
13571,5577150313,4/20/2016 3:00:00 PM,1,0.016667
13572,5577150313,4/20/2016 4:00:00 PM,12,0.2
13573,5577150313,4/20/2016 5:00:00 PM,7,0.116667
13574,5577150313,4/20/2016 6:00:00 PM,21,0.35
13575,5577150313,4/20/2016 7:00:00 PM,41,0.683333
13576,5577150313,4/20/2016 8:00:00 PM,12,0.2
13577,5577150313,4/20/2016 9:00:00 PM,2,0.033333
13578,5577150313,4/20/2016 10:00:00 PM,5,0.083333
13579,5577150313,4/20/2016 11:00:00 PM,2,0.033333
13582,5577150313,4/21/2016 2:00:00 AM,1,0.016667
13583,5577150313,4/21/2016 3:00:00 AM,1,0.016667
13585,5577150313,4/21/2016 5:00:00 AM,1,0.016667
13587,5577150313,4/21/2016 7:00:00 AM,34,0.566667
13588,5577150313,4/21/2016 8:00:00 AM,11,0.183333
13589,5577150313,4/21/2016 9:00:00 AM,12,0.2
13591,5577150313,4/21/2016 11:00:00 AM,70,1.166667
13592,5577150313,4/21/2016 12:00:00 PM,7,0.116667
13593,5577150313,4/21/2016 1:00:00 PM,11,0.183333
13594,5577150313,4/21/2016 2:00:00 PM,46,0.766667
13595,5577150313,4/21/2016 3:00:00 PM,88,1.466667
13596,5577150313,4/21/2016 4:00:00 PM,62,1.033333
13597,5577150313,4/21/2016 5:00:00 PM,56,0.933333
13598,5577150313,4/21/2016 6:00:00 PM,7,0.116667
13599,5577150313,4/21/2016 7:00:00 PM,71,1.183333
13600,5577150313,4/21/2016 8:00:00 PM,10,0.166667
13601,5577150313,4/21/2016 9:00:00 PM,1,0.016667
13602,5577150313,4/21/2016 10:00:00 PM,10,0.166667
13604,5577150313,4/22/2016 12:00:00 AM,1,0.016667
13607,5577150313,4/22/2016 3:00:00 AM,8,0.133333
13609,5577150313,4/22/2016 5:00:00 AM,20,0.333333
13611,5577150313,4/22/2016 7:00:00 AM,25,0.416667
13612,5577150313,4/22/2016 8:00:00 AM,13,0.216667
13613,5577150313,4/22/2016 9:00:00 AM,16,0.266667
13614,5577150313,4/22/2016 10:00:00 AM,18,0.3
13615,5577150313,4/22/2016 11:00:00 AM,21,0.35
13616,5577150313,4/22/2016 12:00:00 PM,29,0.483333
13617,5577150313,4/22/2016 1:00:00 PM,2,0.033333
13618,5577150313,4/22/2016 2:00:00 PM,2,0.033333
13619,5577150313,4/22/2016 3:00:00 PM,1,0.016667
13620,5577150313,4/22/2016 4:00:00 PM,5,0.083333
13621,5577150313,4/22/2016 5:00:00 PM,14,0.233333
13622,5577150313,4/22/2016 6:00:00 PM,29,0.483333
13623,5577150313,4/22/2016 7:00:00 PM,28,0.466667
13624,5577150313,4/22/2016 8:00:00 PM,39,0.65
13625,5577150313,4/22/2016 9:00:00 PM,1,0.016667
13626,5577150313,4/22/2016 10:00:00 PM,40,0.666667
13627,5577150313,4/22/2016 11:00:00 PM,8,0.133333
13628,5577150313,4/23/2016 12:00:00 AM,1,0.016667
13630,5577150313,4/23/2016 2:00:00 AM,1,0.016667
13632,5577150313,4/23/2016 4:00:00 AM,2,0.033333
13634,5577150313,4/23/2016 6:00:00 AM,10,0.166667
13635,5577150313,4/23/2016 7:00:00 AM,41,0.683333
13636,5577150313,4/23/2016 8:00:00 AM,4,0.066667
13637,5577150313,4/23/2016 9:00:00 AM,11,0.183333
13638,5577150313,4/23/2016 10:00:00 AM,33,0.55
13639,5577150313,4/23/2016 11:00:00 AM,17,0.283333
13640,5577150313,4/23/2016 12:00:00 PM,10,0.166667
13641,5577150313,4/23/2016 1:00:00 PM,17,0.283333
13642,5577150313,4/23/2016 2:00:00 PM,3,0.05
13643,5577150313,4/23/2016 3:00:00 PM,71,1.183333
13644,5577150313,4/23/2016 4:00:00 PM,9,0.15
13645,5577150313,4/23/2016 5:00:00 PM,29,0.483333
13646,5577150313,4/23/2016 6:00:00 PM,26,0.433333
13647,5577150313,4/23/2016 7:00:00 PM,32,0.533333
13648,5577150313,4/23/2016 8:00:00 PM,23,0.383333
13649,5577150313,4/23/2016 9:00:00 PM,1,0.016667
13650,5577150313,4/23/2016 10:00:00 PM,1,0.016667
13651,5577150313,4/23/2016 11:00:00 PM,1,0.016667
13653,5577150313,4/24/2016 1:00:00 AM,4,0.066667
13654,5577150313,4/24/2016 2:00:00 AM,3,0.05
13658,5577150313,4/24/2016 6:00:00 AM,1,0.016667
13659,5577150313,4/24/2016 7:00:00 AM,23,0.383333
13660,5577150313,4/24/2016 8:00:00 AM,24,0.4
13661,5577150313,4/24/2016 9:00:00 AM,14,0.233333
13664,5577150313,4/24/2016 12:00:00 PM,22,0.366667
13665,5577150313,4/24/2016 1:00:00 PM,9,0.15
13666,5577150313,4/24/2016 2:00:00 PM,23,0.383333
13668,5577150313,4/24/2016 4:00:00 PM,87,1.45
13670,5577150313,4/24/2016 6:00:00 PM,39,0.65
13671,5577150313,4/24/2016 7:00:00 PM,62,1.033333
13672,5577150313,4/24/2016 8:00:00 PM,6,0.1
13673,5577150313,4/24/2016 9:00:00 PM,8,0.133333
13674,5577150313,4/24/2016 10:00:00 PM,2,0.033333
13675,5577150313,4/24/2016 11:00:00 PM,2,0.033333
13676,5577150313,4/25/2016 12:00:00 AM,1,0.016667
13679,5577150313,4/25/2016 3:00:00 AM,1,0.016667
13680,5577150313,4/25/2016 4:00:00 AM,1,0.016667
13681,5577150313,4/25/2016 5:00:00 AM,7,0.116667
13683,5577150313,4/25/2016 7:00:00 AM,36,0.6
13684,5577150313,4/25/2016 8:00:00 AM,10,0.166667
13685,5577150313,4/25/2016 9:00:00 AM,4,0.066667
13686,5577150313,4/25/2016 10:00:00 AM,76,1.266667
13687,5577150313,4/25/2016 11:00:00 AM,36,0.6
13688,5577150313,4/25/2016 12:00:00 PM,25,0.416667
13689,5577150313,4/25/2016 1:00:00 PM,25,0.416667
13690,5577150313,4/25/2016 2:00:00 PM,6,0.1
13691,5577150313,4/25/2016 3:00:00 PM,8,0.133333
13692,5577150313,4/25/2016 4:00:00 PM,29,0.483333
13693,5577150313,4/25/2016 5:00:00 PM,11,0.183333
13694,5577150313,4/25/2016 6:00:00 PM,6,0.1
13695,5577150313,4/25/2016 7:00:00 PM,49,0.816667
13696,5577150313,4/25/2016 8:00:00 PM,12,0.2
13697,5577150313,4/25/2016 9:00:00 PM,6,0.1
13698,5577150313,4/25/2016 10:00:00 PM,2,0.033333
13700,5577150313,4/26/2016 12:00:00 AM,1,0.016667
13704,5577150313,4/26/2016 4:00:00 AM,3,0.05
13705,5577150313,4/26/2016 5:00:00 AM,60,1.0
13706,5577150313,4/26/2016 6:00:00 AM,81,1.35
13707,5577150313,4/26/2016 7:00:00 AM,10,0.166667
13708,5577150313,4/26/2016 8:00:00 AM,15,0.25
13709,5577150313,4/26/2016 9:00:00 AM,5,0.083333
13710,5577150313,4/26/2016 10:00:00 AM,8,0.133333
13711,5577150313,4/26/2016 11:00:00 AM,14,0.233333
13712,5577150313,4/26/2016 12:00:00 PM,26,0.433333
13713,5577150313,4/26/2016 1:00:00 PM,36,0.6
13714,5577150313,4/26/2016 2:00:00 PM,11,0.183333
13715,5577150313,4/26/2016 3:00:00 PM,8,0.133333
13716,5577150313,4/26/2016 4:00:00 PM,8,0.133333
13718,5577150313,4/26/2016 6:00:00 PM,7,0.116667
13719,5577150313,4/26/2016 7:00:00 PM,17,0.283333
13720,5577150313,4/26/2016 8:00:00 PM,42,0.7
13721,5577150313,4/26/2016 9:00:00 PM,6,0.1
13723,5577150313,4/26/2016 11:00:00 PM,1,0.016667
13725,5577150313,4/27/2016 1:00:00 AM,1,0.016667
13729,5577150313,4/27/2016 5:00:00 AM,11,0.183333
13731,5577150313,4/27/2016 7:00:00 AM,13,0.216667
13732,5577150313,4/27/2016 8:00:00 AM,12,0.2
13733,5577150313,4/27/2016 9:00:00 AM,16,0.266667
13734,5577150313,4/27/2016 10:00:00 AM,8,0.133333
13735,5577150313,4/27/2016 11:00:00 AM,15,0.25
13736,5577150313,4/27/2016 12:00:00 PM,8,0.133333
13737,5577150313,4/27/2016 1:00:00 PM,7,0.116667
13738,5577150313,4/27/2016 2:00:00 PM,3,0.05
13739,5577150313,4/27/2016 3:00:00 PM,22,0.366667
13740,5577150313,4/27/2016 4:00:00 PM,17,0.283333
13741,5577150313,4/27/2016 5:00:00 PM,7,0.116667
13742,5577150313,4/27/2016 6:00:00 PM,29,0.483333
13744,5577150313,4/27/2016 8:00:00 PM,3,0.05
13745,5577150313,4/27/2016 9:00:00 PM,8,0.133333
13746,5577150313,4/27/2016 10:00:00 PM,6,0.1
13747,5577150313,4/27/2016 11:00:00 PM,1,0.016667
13748,5577150313,4/28/2016 12:00:00 AM,1,0.016667
13750,5577150313,4/28/2016 2:00:00 AM,1,0.016667
13753,5577150313,4/28/2016 5:00:00 AM,23,0.383333
13755,5577150313,4/28/2016 7:00:00 AM,48,0.8
13756,5577150313,4/28/2016 8:00:00 AM,12,0.2
13757,5577150313,4/28/2016 9:00:00 AM,5,0.083333
13758,5577150313,4/28/2016 10:00:00 AM,11,0.183333
13759,5577150313,4/28/2016 11:00:00 AM,65,1.083333
13761,5577150313,4/28/2016 1:00:00 PM,42,0.7
13762,5577150313,4/28/2016 2:00:00 PM,27,0.45
13763,5577150313,4/28/2016 3:00:00 PM,33,0.55
13764,5577150313,4/28/2016 4:00:00 PM,6,0.1
13765,5577150313,4/28/2016 5:00:00 PM,36,0.6
13766,5577150313,4/28/2016 6:00:00 PM,8,0.133333
13767,5577150313,4/28/2016 7:00:00 PM,82,1.366667
13768,5577150313,4/28/2016 8:00:00 PM,17,0.283333
13769,5577150313,4/28/2016 9:00:00 PM,8,0.133333
13773,5577150313,4/29/2016 1:00:00 AM,2,0.033333
13777,5577150313,4/29/2016 5:00:00 AM,2,0.033333
13779,5577150313,4/29/2016 7:00:00 AM,56,0.933333
13780,5577150313,4/29/2016 8:00:00 AM,9,0.15
13781,5577150313,4/29/2016 9:00:00 AM,17,0.283333
13782,5577150313,4/29/2016 10:00:00 AM,17,0.283333
13783,5577150313,4/29/2016 11:00:00 AM,22,0.366667
13784,5577150313,4/29/2016 12:00:00 PM,15,0.25
13785,5577150313,4/29/2016 1:00:00 PM,3,0.05
13786,5577150313,4/29/2016 2:00:00 PM,3,0.05
13787,5577150313,4/29/2016 3:00:00 PM,6,0.1
13788,5577150313,4/29/2016 4:00:00 PM,7,0.116667
13789,5577150313,4/29/2016 5:00:00 PM,3,0.05
13790,5577150313,4/29/2016 6:00:00 PM,19,0.316667
13793,5577150313,4/29/2016 9:00:00 PM,2,0.033333
13794,5577150313,4/29/2016 10:00:00 PM,4,0.066667
13801,5577150313,4/30/2016 5:00:00 AM,1,0.016667
13802,5577150313,4/30/2016 6:00:00 AM,5,0.083333
13803,5577150313,4/30/2016 7:00:00 AM,10,0.166667
13804,5577150313,4/30/2016 8:00:00 AM,9,0.15
13805,5577150313,4/30/2016 9:00:00 AM,4,0.066667
13808,5577150313,4/30/2016 12:00:00 PM,57,0.95
13809,5577150313,4/30/2016 1:00:00 PM,89,1.483333
13810,5577150313,4/30/2016 2:00:00 PM,65,1.083333
13811,5577150313,4/30/2016 3:00:00 PM,12,0.2
13812,5577150313,4/30/2016 4:00:00 PM,5,0.083333
13813,5577150313,4/30/2016 5:00:00 PM,15,0.25
13816,5577150313,4/30/2016 8:00:00 PM,14,0.233333
13817,5577150313,4/30/2016 9:00:00 PM,12,0.2
13818,5577150313,4/30/2016 10:00:00 PM,7,0.116667
13819,5577150313,4/30/2016 11:00:00 PM,3,0.05
13821,5577150313,5/1/2016 1:00:00 AM,1,0.016667
13822,5577150313,5/1/2016 2:00:00 AM,2,0.033333
13826,5577150313,5/1/2016 6:00:00 AM,4,0.066667
13827,5577150313,5/1/2016 7:00:00 AM,3,0.05
13828,5577150313,5/1/2016 8:00:00 AM,93,1.55
13832,5577150313,5/1/2016 12:00:00 PM,22,0.366667
13833,5577150313,5/1/2016 1:00:00 PM,17,0.283333
13834,5577150313,5/1/2016 2:00:00 PM,27,0.45
13835,5577150313,5/1/2016 3:00:00 PM,14,0.233333
13836,5577150313,5/1/2016 4:00:00 PM,76,1.266667
13837,5577150313,5/1/2016 5:00:00 PM,11,0.183333
13838,5577150313,5/1/2016 6:00:00 PM,93,1.55
13840,5577150313,5/1/2016 8:00:00 PM,5,0.083333
13841,5577150313,5/1/2016 9:00:00 PM,4,0.066667
13843,5577150313,5/1/2016 11:00:00 PM,1,0.016667
13846,5577150313,5/2/2016 2:00:00 AM,3,0.05
13849,5577150313,5/2/2016 5:00:00 AM,1,0.016667
13851,5577150313,5/2/2016 7:00:00 AM,59,0.983333
13852,5577150313,5/2/2016 8:00:00 AM,10,0.166667
13853,5577150313,5/2/2016 9:00:00 AM,4,0.066667
13854,5577150313,5/2/2016 10:00:00 AM,28,0.466667
13855,5577150313,5/2/2016 11:00:00 AM,15,0.25
13856,5577150313,5/2/2016 12:00:00 PM,9,0.15
13857,5577150313,5/2/2016 1:00:00 PM,19,0.316667
13858,5577150313,5/2/2016 2:00:00 PM,19,0.316667
13859,5577150313,5/2/2016 3:00:00 PM,28,0.466667
13860,5577150313,5/2/2016 4:00:00 PM,14,0.233333
13861,5577150313,5/2/2016 5:00:00 PM,6,0.1
13862,5577150313,5/2/2016 6:00:00 PM,9,0.15
13863,5577150313,5/2/2016 7:00:00 PM,10,0.166667
13864,5577150313,5/2/2016 8:00:00 PM,25,0.416667
13865,5577150313,5/2/2016 9:00:00 PM,4,0.066667
13866,5577150313,5/2/2016 10:00:00 PM,3,0.05
13867,5577150313,5/2/2016 11:00:00 PM,2,0.033333
13868,5577150313,5/3/2016 12:00:00 AM,25,0.416667
13869,5577150313,5/3/2016 1:00:00 AM,68,1.133333
13870,5577150313,5/3/2016 2:00:00 AM,39,0.65
13871,5577150313,5/3/2016 3:00:00 AM,6,0.1
13872,5577150313,5/3/2016 4:00:00 AM,28,0.466667
13873,5577150313,5/3/2016 5:00:00 AM,25,0.416667
13874,5577150313,5/3/2016 6:00:00 AM,13,0.216667
13875,5577150313,5/3/2016 7:00:00 AM,18,0.3
13876,5577150313,5/3/2016 8:00:00 AM,28,0.466667
13877,5577150313,5/3/2016 9:00:00 AM,55,0.916667
13879,5577150313,5/3/2016 11:00:00 AM,5,0.083333
13880,5577150313,5/3/2016 12:00:00 PM,1,0.016667
13881,5577150313,5/3/2016 1:00:00 PM,1,0.016667
13883,5577150313,5/3/2016 3:00:00 PM,1,0.016667
13887,5577150313,5/3/2016 7:00:00 PM,1,0.016667
13888,5577150313,5/3/2016 8:00:00 PM,3,0.05
13889,5577150313,5/3/2016 9:00:00 PM,21,0.35
13890,5577150313,5/3/2016 10:00:00 PM,49,0.816667
13891,5577150313,5/3/2016 11:00:00 PM,2,0.033333
13892,5577150313,5/4/2016 12:00:00 AM,12,0.2
13893,5577150313,5/4/2016 1:00:00 AM,4,0.066667
13894,5577150313,5/4/2016 2:00:00 AM,11,0.183333
13895,5577150313,5/4/2016 3:00:00 AM,2,0.033333
13896,5577150313,5/4/2016 4:00:00 AM,18,0.3
13897,5577150313,5/4/2016 5:00:00 AM,12,0.2
13898,5577150313,5/4/2016 6:00:00 AM,12,0.2
13899,5577150313,5/4/2016 7:00:00 AM,11,0.183333
13900,5577150313,5/4/2016 8:00:00 AM,24,0.4
13901,5577150313,5/4/2016 9:00:00 AM,57,0.95
13902,5577150313,5/4/2016 10:00:00 AM,23,0.383333
13904,5577150313,5/4/2016 12:00:00 PM,1,0.016667
13912,5577150313,5/4/2016 8:00:00 PM,1,0.016667
13913,5577150313,5/4/2016 9:00:00 PM,9,0.15
13914,5577150313,5/4/2016 10:00:00 PM,33,0.55
13915,5577150313,5/4/2016 11:00:00 PM,4,0.066667
13916,5577150313,5/5/2016 12:00:00 AM,15,0.25
13926,5577150313,5/5/2016 10:00:00 AM,7,0.116667
13927,5577150313,5/5/2016 11:00:00 AM,27,0.45
13928,5577150313,5/5/2016 12:00:00 PM,69,1.15
13929,5577150313,5/5/2016 1:00:00 PM,1,0.016667
13930,5577150313,5/5/2016 2:00:00 PM,16,0.266667
13931,5577150313,5/5/2016 3:00:00 PM,2,0.033333
13932,5577150313,5/5/2016 4:00:00 PM,8,0.133333
13933,5577150313,5/5/2016 5:00:00 PM,35,0.583333
13934,5577150313,5/5/2016 6:00:00 PM,8,0.133333
13935,5577150313,5/5/2016 7:00:00 PM,32,0.533333
13936,5577150313,5/5/2016 8:00:00 PM,24,0.4
13937,5577150313,5/5/2016 9:00:00 PM,76,1.266667
13946,5577150313,5/6/2016 6:00:00 AM,2,0.033333
13947,5577150313,5/6/2016 7:00:00 AM,72,1.2
13948,5577150313,5/6/2016 8:00:00 AM,37,0.616667
13949,5577150313,5/6/2016 9:00:00 AM,1,0.016667
13950,5577150313,5/6/2016 10:00:00 AM,36,0.6
13951,5577150313,5/6/2016 11:00:00 AM,57,0.95
13952,5577150313,5/6/2016 12:00:00 PM,18,0.3
13953,5577150313,5/6/2016 1:00:00 PM,2,0.033333
13954,5577150313,5/6/2016 2:00:00 PM,6,0.1
13956,5577150313,5/6/2016 4:00:00 PM,3,0.05
14023,5577150313,5/9/2016 11:00:00 AM,3,0.05
14024,5577150313,5/9/2016 12:00:00 PM,39,0.65
14025,5577150313,5/9/2016 1:00:00 PM,7,0.116667
14026,5577150313,5/9/2016 2:00:00 PM,31,0.516667
14027,5577150313,5/9/2016 3:00:00 PM,18,0.3
14028,5577150313,5/9/2016 4:00:00 PM,2,0.033333
14029,5577150313,5/9/2016 5:00:00 PM,9,0.15
14030,5577150313,5/9/2016 6:00:00 PM,9,0.15
14031,5577150313,5/9/2016 7:00:00 PM,63,1.05
14032,5577150313,5/9/2016 8:00:00 PM,3,0.05
14033,5577150313,5/9/2016 9:00:00 PM,5,0.083333
14035,5577150313,5/9/2016 11:00:00 PM,5,0.083333
14036,5577150313,5/10/2016 12:00:00 AM,1,0.016667
14038,5577150313,5/10/2016 2:00:00 AM,1,0.016667
14041,5577150313,5/10/2016 5:00:00 AM,8,0.133333
14043,5577150313,5/10/2016 7:00:00 AM,27,0.45
14044,5577150313,5/10/2016 8:00:00 AM,58,0.966667
14045,5577150313,5/10/2016 9:00:00 AM,36,0.6
14046,5577150313,5/10/2016 10:00:00 AM,10,0.166667
14047,5577150313,5/10/2016 11:00:00 AM,55,0.916667
14048,5577150313,5/10/2016 12:00:00 PM,3,0.05
14049,5577150313,5/10/2016 1:00:00 PM,10,0.166667
14050,5577150313,5/10/2016 2:00:00 PM,77,1.283333
14051,5577150313,5/10/2016 3:00:00 PM,34,0.566667
14052,5577150313,5/10/2016 4:00:00 PM,10,0.166667
14053,5577150313,5/10/2016 5:00:00 PM,38,0.633333
14054,5577150313,5/10/2016 6:00:00 PM,10,0.166667
14055,5577150313,5/10/2016 7:00:00 PM,82,1.366667
14056,5577150313,5/10/2016 8:00:00 PM,12,0.2
14057,5577150313,5/10/2016 9:00:00 PM,7,0.116667
14058,5577150313,5/10/2016 10:00:00 PM,1,0.016667
14059,5577150313,5/10/2016 11:00:00 PM,2,0.033333
14062,5577150313,5/11/2016 2:00:00 AM,2,0.033333
14064,5577150313,5/11/2016 4:00:00 AM,1,0.016667
14065,5577150313,5/11/2016 5:00:00 AM,4,0.066667
14067,5577150313,5/11/2016 7:00:00 AM,28,0.466667
14068,5577150313,5/11/2016 8:00:00 AM,8,0.133333
14069,5577150313,5/11/2016 9:00:00 AM,14,0.233333
14070,5577150313,5/11/2016 10:00:00 AM,9,0.15
14071,5577150313,5/11/2016 11:00:00 AM,42,0.7
14155,6117666160,4/15/2016 11:00:00 AM,25,0.416667
14156,6117666160,4/15/2016 12:00:00 PM,51,0.85
14157,6117666160,4/15/2016 1:00:00 PM,51,0.85
14158,6117666160,4/15/2016 2:00:00 PM,43,0.716667
14159,6117666160,4/15/2016 3:00:00 PM,45,0.75
14160,6117666160,4/15/2016 4:00:00 PM,46,0.766667
14161,6117666160,4/15/2016 5:00:00 PM,55,0.916667
14162,6117666160,4/15/2016 6:00:00 PM,48,0.8
14163,6117666160,4/15/2016 7:00:00 PM,49,0.816667
14164,6117666160,4/15/2016 8:00:00 PM,56,0.933333
14165,6117666160,4/15/2016 9:00:00 PM,26,0.433333
14166,6117666160,4/15/2016 10:00:00 PM,8,0.133333
14167,6117666160,4/15/2016 11:00:00 PM,22,0.366667
14168,6117666160,4/16/2016 12:00:00 AM,6,0.1
14170,6117666160,4/16/2016 2:00:00 AM,1,0.016667
14171,6117666160,4/16/2016 3:00:00 AM,1,0.016667
14175,6117666160,4/16/2016 7:00:00 AM,9,0.15
14176,6117666160,4/16/2016 8:00:00 AM,45,0.75
14177,6117666160,4/16/2016 9:00:00 AM,38,0.633333
14178,6117666160,4/16/2016 10:00:00 AM,47,0.783333
14179,6117666160,4/16/2016 11:00:00 AM,50,0.833333
14180,6117666160,4/16/2016 12:00:00 PM,52,0.866667
14181,6117666160,4/16/2016 1:00:00 PM,50,0.833333
14182,6117666160,4/16/2016 2:00:00 PM,24,0.4
14183,6117666160,4/16/2016 3:00:00 PM,45,0.75
14184,6117666160,4/16/2016 4:00:00 PM,26,0.433333
14185,6117666160,4/16/2016 5:00:00 PM,28,0.466667
14186,6117666160,4/16/2016 6:00:00 PM,20,0.333333
14187,6117666160,4/16/2016 7:00:00 PM,18,0.3
14188,6117666160,4/16/2016 8:00:00 PM,46,0.766667
14189,6117666160,4/16/2016 9:00:00 PM,7,0.116667
14190,6117666160,4/16/2016 10:00:00 PM,38,0.633333
14191,6117666160,4/16/2016 11:00:00 PM,18,0.3
14192,6117666160,4/17/2016 12:00:00 AM,13,0.216667
14193,6117666160,4/17/2016 1:00:00 AM,22,0.366667
14194,6117666160,4/17/2016 2:00:00 AM,3,0.05
14195,6117666160,4/17/2016 3:00:00 AM,9,0.15
14197,6117666160,4/17/2016 5:00:00 AM,1,0.016667
14200,6117666160,4/17/2016 8:00:00 AM,10,0.166667
14201,6117666160,4/17/2016 9:00:00 AM,8,0.133333
14202,6117666160,4/17/2016 10:00:00 AM,6,0.1
14203,6117666160,4/17/2016 11:00:00 AM,15,0.25
14204,6117666160,4/17/2016 12:00:00 PM,18,0.3
14205,6117666160,4/17/2016 1:00:00 PM,45,0.75
14206,6117666160,4/17/2016 2:00:00 PM,22,0.366667
14207,6117666160,4/17/2016 3:00:00 PM,21,0.35
14209,6117666160,4/17/2016 5:00:00 PM,40,0.666667
14210,6117666160,4/17/2016 6:00:00 PM,21,0.35
